Census Tract,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES 3.0 Score, CES 3.0 Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6067003502,2916,Sacramento ,95822,Sacramento,-121.4885738,38.5245176,25.64,50.98,50-55%,No,0.048,60.88,9.53630303,40.92,15.816,48.11,80.01,6.26,0.00,0.00,126.8862737,27.94,457.87,26.47,0.2,2.72,20,71.07,0,0.00,10,85.78,0,0.00,30.69,3.78,21.22,94.92,91.14,6.28,81.62,9.51,69.08,16.6,55.60,13.5,70.82,34.3,51.23,8,38.51,14.9,34.69,65.39,6.78,73.16
6103000600,5213,Tehama ,96080,Red Bluff,-122.2068646,40.1913614,25.64,50.96,50-55%,No,0.050,64.80,6.18286598,7.76,9.538,27.37,556.59,58.34,24.67,66.07,0.128490821,2.82,312.89,13.26,14,75.05,8.5,43.98,0.125,49.42,5,55.01,0,0.00,37.79,4.66,39.22,91.93,89.98,2.35,3.73,16.27,99.08,10.3,40.31,1.4,9.00,41.9,62.41,10.6,60.55,15.5,37.46,53.10,5.51,54.42
6013336102,7595,Contra Costa,94520,Concord,-122.039845,37.965937,25.64,50.95,50-55%,No,0.038,22.34,7.85958451,17.81,15.210,46.45,76.79,5.25,0.00,0.00,925.8375432,59.42,721.73,51.77,1.75,24.28,5,32.03,0.085,31.73,1,15.26,0.5,20.49,27.59,3.40,14.45,125.88,97.13,4.36,34.86,9.25,66.09,31,77.63,25.9,91.27,61.9,86.12,10.6,60.55,27,81.70,72.74,7.54,83.78
6075010700,5592,San Francisco,94133,San Francisco,-122.4100466,37.798514,25.63,50.94,50-55%,No,0.030,7.58,8.69794377,30.70,124.700,99.78,171.20,12.94,0.00,0.00,263.1331989,40.86,526.9,33.51,3.25,33.55,14,58.54,0.63,81.28,10,85.78,0,0.00,38.74,4.77,41.80,41.3,44.23,3.27,12.67,4.73,10.15,47.6,92.67,60.8,99.87,62.2,86.37,9.6,52.82,24.2,74.38,51.79,5.37,52.68
6059088301,6430,Orange ,92840,Garden Grove,-117.9469297,33.7961504,25.62,50.93,50-55%,No,0.046,53.02,11.21,66.23,13.593,41.14,380.23,40.13,0.00,0.00,22688.7409,98.22,642.83,45.56,0,0.00,3,21.88,0,0.00,0,0.00,0.5,20.49,35.61,4.39,33.58,47.06,52.69,4.53,39.69,10.45,77.92,26.4,72.13,13.4,70.59,35.3,52.96,6.4,23.82,20.2,59.82,56.32,5.84,59.45
6069000501,5395,San Benito,95023,Hollister,-121.379325,36.8433246,25.60,50.91,50-55%,No,0.040,25.87,4.50614746,1.86,16.276,49.58,543.44,56.89,179.22,79.50,5.097494651,6.95,300.81,12.19,21.7,84.84,0,0.00,0.31,69.73,6,63.17,0.5,20.49,38.06,4.69,39.99,59.85,69.06,5.57,67.36,11.55,86.21,20.7,63.29,1,5.85,18.8,24.21,7.3,32.10,13.9,30.01,52.65,5.46,53.80
6111001502,8668,Ventura ,93003,Ventura,-119.2209072,34.2631822,25.59,50.90,50-55%,No,0.044,40.49,9.53630303,40.92,18.280,55.84,575.25,60.67,88.62,75.48,82.55868579,23.70,1226.35,76.06,0,0.00,0.75,3.96,0.06,28.04,0,0.00,2.5,57.18,41.48,5.11,49.02,44.46,48.40,5.04,53.21,7.86,48.97,8.5,34.12,6.1,42.30,34,50.84,9.8,54.39,18,50.33,48.29,5.01,47.50
6071012200,6076,San Bernardino,91710,Chino,-117.6701483,33.9825562,25.59,50.89,50-55%,No,0.060,85.21,12.89,92.89,19.607,60.36,1093.35,99.44,22.88,65.41,5547.222485,82.64,350.13,16.43,4.8,43.18,17,65.79,0.135,50.68,3,41.15,13.3,93.42,67.46,8.31,97.66,28.49,22.43,3.41,15.05,6.58,31.41,35.2,82.25,11.4,63.98,15.9,18.05,4.7,10.41,8.3,7.46,29.69,3.08,19.91
6097153005,6669,Sonoma ,95401,Santa Rosa,-122.8012431,38.4334565,25.58,50.88,50-55%,No,0.030,7.58,6.18286598,7.76,8.638,24.54,839.56,92.23,61.47,72.71,49.08151407,18.96,605.42,42.21,0.25,4.54,27.85,79.81,2,91.53,6,63.17,4,68.45,45.83,5.65,60.86,54.89,62.85,4.89,49.34,8.09,51.71,13.1,47.78,2.6,19.17,24.4,35.25,7.4,32.87,13.6,28.61,43.69,4.53,40.32
6073020108,5813,San Diego,92026,Escondido,-117.0867921,33.137136,25.57,50.86,50-55%,No,0.048,60.88,10.37,52.61,17.910,54.49,267.08,27.32,0.00,0.00,26.69474633,13.84,723.6,51.96,0.7,10.71,0,0.00,0,0.00,9,80.63,0,0.00,30.96,3.81,21.82,29.74,24.72,5.56,67.04,7.64,45.82,41.5,88.22,29.6,94.24,67.8,91.46,11,63.24,26.3,80.17,64.66,6.71,72.18
6059075301,5712,Orange ,92706,Santa Ana,-117.8825621,33.7749556,25.56,50.85,50-55%,No,0.046,53.02,10.37,52.61,24.368,74.31,508.14,53.87,0.00,0.00,53438.96455,99.58,4356.9,99.75,0.5,8.28,0,0.00,0.035,18.05,1,15.26,0.5,20.49,45.39,5.59,59.69,36.83,36.82,3.37,14.43,5.81,21.46,24,68.50,16.2,77.51,35.3,52.96,10.4,59.12,20.6,61.65,44.09,4.57,41.04
6067007012,3345,Sacramento ,95833,Sacramento,-121.5016424,38.6203564,25.54,50.84,50-55%,No,0.048,60.88,9.53630303,40.92,24.700,75.12,80.01,6.26,0.00,0.00,479.969194,50.10,588.88,40.21,8,55.60,0,0.00,0,0.00,7,71.61,0,0.00,34.53,4.25,30.72,78.68,84.05,4.59,41.05,9.51,69.08,11.7,44.26,2.3,16.65,37.6,56.23,19.3,94.64,16.7,43.59,57.90,6.00,61.85
6073014805,4328,San Diego,91942,La Mesa,-117.0386117,32.7765263,25.53,50.83,50-55%,No,0.044,40.49,10.79,54.48,18.406,56.45,341.95,35.67,0.00,0.00,125.8260811,27.82,1877.26,89.50,2.25,28.88,10.5,50.78,0.175,56.35,3,41.15,3.5,64.87,45.13,5.56,59.07,74.77,81.80,3.63,18.63,9.67,71.19,5.5,21.83,0.5,1.63,28.2,41.86,8,38.51,18.7,53.12,44.30,4.59,41.33
6085501900,4641,Santa Clara,95126,San Jose,-121.9087747,37.3191212,25.53,50.81,50-55%,No,0.038,22.34,10.37,52.61,34.038,89.26,479.23,51.02,0.00,0.00,164.8799836,32.45,1310.07,78.48,39.25,93.89,80.75,96.04,0.01,8.56,3,41.15,0,0.00,47.04,5.79,64.17,45.83,50.70,5.06,53.93,6.06,24.74,14.7,51.69,13,69.34,23.8,34.09,6.5,24.66,13.8,29.56,42.50,4.41,38.38
6081601400,6658,San Mateo,94015,Daly City,-122.4788188,37.6810704,25.52,50.80,50-55%,No,0.030,7.58,8.69794377,30.70,20.651,63.58,409.82,42.91,0.59,34.11,109.5761224,26.22,1513.01,83.17,0.4,6.33,19.5,70.01,0.22,61.93,0,0.00,1,32.80,38.86,4.79,42.12,56.11,64.34,4.05,27.48,8.94,62.81,16.9,56.18,23.3,88.67,28,41.46,8.2,40.51,13.8,29.56,51.41,5.33,52.19
6085503713,2974,Santa Clara,95116,San Jose,-121.8410727,37.3647065,25.51,50.79,50-55%,No,0.038,22.34,10.37,52.61,11.092,31.80,479.23,51.02,0.00,0.00,255.4122101,40.46,1543.11,83.81,0,0.00,1.5,8.85,0,0.00,1,15.26,0,0.00,28.47,3.51,16.38,45.49,50.37,5.29,60.23,6.98,36.94,37.7,84.72,48.5,99.35,64,88.17,NA,NA,32.9,92.36,70.16,7.28,80.20
6077003209,3540,San Joaquin,95209,Stockton,-121.3284665,38.0358618,25.49,50.78,50-55%,No,0.046,53.02,12.75,84.16,10.474,29.96,647.83,72.98,0.00,0.00,347.9694298,44.56,500.35,30.79,1,17.97,2,13.52,0,0.00,11,89.54,0,0.00,38.11,4.69,40.20,49.82,55.85,6.77,88.21,7.14,39.17,7.9,31.72,4.4,32.88,28.5,42.29,12.7,74.37,15.4,36.94,52.36,5.43,53.41
6067007018,5083,Sacramento ,95834,Sacramento,-121.5172959,38.6442309,25.49,50.76,50-55%,No,0.048,60.88,9.1171234,32.61,28.850,83.12,80.01,6.26,0.00,0.00,259.8546775,40.65,1270.03,77.29,2,27.29,3,21.88,0.1,43.11,0,0.00,0,0.00,34.80,4.29,31.44,65.08,74.33,5.39,63.01,9.72,72.00,11,42.30,5,36.38,23.1,32.70,12.1,70.57,16.5,42.51,57.34,5.95,61.02
6059075807,4324,Orange ,92869,Orange,-117.8202433,33.7841408,25.48,50.75,50-55%,No,0.048,60.88,10.37,52.61,11.699,33.76,558.43,58.63,0.00,0.00,48094.40986,99.53,2909.06,97.00,9,59.85,2,13.52,0,0.00,0,0.00,10,89.46,49.18,6.06,70.30,29.44,24.06,3.13,10.64,7.38,42.40,14.8,51.85,12.1,66.35,28.8,42.74,10.3,58.46,19.7,57.74,40.56,4.21,35.44
6001428100,4651,Alameda ,94501,Alameda,-122.2346068,37.7589136,25.47,50.74,50-55%,No,0.030,7.58,8.69794377,30.70,32.413,87.89,70.60,4.47,0.00,0.00,321.0135141,43.17,466.05,27.35,4.2,39.55,47.85,90.50,1.1,87.47,15,95.64,1.3,36.81,42.49,5.23,51.59,61.42,70.69,4.39,35.63,8.87,62.00,9.8,38.54,7.4,48.34,14.4,15.06,8.9,46.86,16,39.87,46.92,4.87,45.44
6071000105,6676,San Bernardino,91709,Chino Hills,-117.7390315,33.9934968,25.45,50.73,50-55%,No,0.057,82.10,12.89,92.89,19.490,60.09,826.20,91.62,0.33,29.67,7503.053774,89.07,727.87,52.25,0,0.00,5,32.03,0,0.00,2,29.25,0,0.00,51.48,6.34,76.12,27.71,20.91,6.51,84.94,8.57,57.82,6.6,26.32,7.5,48.83,10.9,8.56,5.3,15.01,10.7,15.45,38.70,4.01,32.61
6073018903,4861,San Diego,92028,Fallbrook,-117.2419463,33.3971392,25.44,50.71,50-55%,No,0.051,69.23,7.44040487,11.80,4.602,12.67,213.99,16.56,0.03,13.26,88.86545717,24.20,268.59,9.78,24,86.76,18.5,68.26,0.1,43.11,6,63.17,6,78.52,37.65,4.64,38.95,32.27,29.21,4.57,40.59,6.95,36.67,21.6,64.95,17.5,79.94,47.3,69.93,10.7,61.35,24.5,75.25,52.89,5.48,54.12
6095253101,4974,Solano ,95688,Vacaville,-122.0063092,38.3505074,25.44,50.70,50-55%,No,0.042,31.84,7.85958451,17.81,9.562,27.50,479.72,51.08,8.68,57.38,453.357711,49.24,1254.77,76.84,2,27.29,4.5,28.72,0.025,15.68,2,29.25,0,0.00,36.41,4.49,35.58,75.54,82.43,5.31,60.75,9.36,67.40,13.6,49.17,2.1,14.88,33.9,50.70,11.1,64.04,11.1,17.12,54.69,5.67,56.80
6059110014,4905,Orange ,90720,Los Alamitos,-118.0632084,33.8013108,25.44,50.69,50-55%,No,0.044,40.49,11.21,66.23,17.560,53.49,226.62,19.36,0.00,0.00,7697.974545,89.54,994.58,67.40,39.3,93.93,24.6,76.50,0.25,65.56,7,71.61,2.75,58.55,56.46,6.95,85.91,30.28,25.56,4.01,26.44,6.87,35.49,9.5,37.48,5.5,39.43,30.4,45.56,7.7,35.89,17.6,48.53,35.27,3.66,27.47
6059062647,4123,Orange ,92637,Laguna Woods,-117.7074697,33.6045946,25.44,50.67,50-55%,No,0.050,64.80,8.69794377,30.70,18.372,56.32,228.67,22.71,0.00,0.00,2917.803176,72.87,2009.73,91.04,0,0.00,15,61.45,0.125,49.42,5,55.01,1,32.80,45.48,5.60,59.90,26.5,18.75,5.17,57.03,6.24,26.70,10.3,40.31,6.6,44.77,33.3,49.79,NA,NA,25.8,78.76,43.79,4.54,40.51
6001405600,3137,Alameda ,94610,Oakland,-122.2372726,37.8008019,25.43,50.66,50-55%,No,0.030,7.58,8.69794377,30.70,54.334,96.52,70.60,4.47,0.00,0.00,348.6929005,44.60,997.19,67.51,0,0.00,5.5,33.38,0.05,25.76,11,89.54,0,0.00,33.85,4.17,28.74,58.65,67.45,7.8,95.76,4.93,11.91,18.1,58.29,9.4,56.85,38.9,57.81,10.1,56.83,21.9,66.51,58.82,6.10,63.16
6067009634,4913,Sacramento ,95823,Sacramento,-121.4409188,38.4697876,25.43,50.65,50-55%,No,0.048,60.88,9.53630303,40.92,16.436,49.97,80.01,6.26,0.00,0.00,47.14492142,18.41,439.1,24.75,0,0.00,0,0.00,0,0.00,4,48.80,0,0.00,22.41,2.76,6.02,135.72,97.97,6.89,89.48,15.92,98.78,26.7,72.50,18.4,81.63,64.8,88.91,13.3,77.40,31.8,90.72,88.82,9.21,98.68
6059088105,4133,Orange ,92841,Garden Grove,-117.97572,33.7848346,25.43,50.64,50-55%,No,0.046,53.02,11.21,66.23,11.170,32.06,386.23,40.80,0.00,0.00,19164.53514,97.56,672.19,47.94,0,0.00,0,0.00,0.05,25.76,0,0.00,0,0.00,33.87,4.17,28.77,51.13,57.67,5.81,72.72,9.92,73.84,26.6,72.37,14.7,73.72,25.9,37.66,9.6,52.82,9.4,10.75,58.77,6.10,63.10
6001425103,2502,Alameda ,94608,Emeryville,-122.2898443,37.8426202,25.42,50.62,50-55%,No,0.030,7.58,8.69794377,30.70,33.750,89.15,70.60,4.47,0.00,0.00,422.7889645,48.15,494.11,30.14,128.95,99.64,269.95,99.72,4.52,96.03,10,85.78,0.9,24.10,47.04,5.79,64.13,165.16,99.14,5.06,53.93,8.32,54.98,2.8,9.26,0.9,4.84,16.6,19.46,4.3,8.06,14.9,34.69,42.31,4.39,38.04
6071008200,5147,San Bernardino,92373,Redlands,-117.1781239,34.0470815,25.40,50.61,50-55%,No,0.068,100.00,12.05,81.66,20.740,63.83,370.54,38.44,3.62,50.28,326.4382013,43.34,267.04,9.68,4.5,42.17,7,39.42,0.05,25.76,0,0.00,0,0.00,44.04,5.42,56.07,36.48,36.37,4.92,50.22,9.85,73.27,7.5,30.00,1.9,13.12,32.2,48.26,6.2,22.33,23.2,71.34,45.15,4.68,42.57
6001430500,6049,Alameda ,94578,San Leandro,-122.1091519,37.704911,25.39,50.60,50-55%,No,0.033,11.08,8.69794377,30.70,31.200,86.87,63.60,0.92,0.00,0.00,378.0043222,46.16,1403.9,80.75,0.6,9.07,17,65.79,0.01,8.56,6,63.17,0,0.00,34.20,4.21,29.79,67.86,76.77,5.03,52.98,7.47,43.47,14.7,51.69,11.7,65.02,40.1,59.86,9.9,55.30,20.4,60.71,58.13,6.03,62.23
6083003001,5547,Santa Barbara,93111,Santa Barbara,-119.8192482,34.4311812,25.38,50.59,50-55%,No,0.040,25.87,4.50614746,1.86,7.456,20.52,143.29,9.04,14.26,61.46,0.007673541,0.71,771.02,55.08,14,75.05,92.25,96.71,1.36,89.42,7,71.61,2.5,57.18,42.62,5.25,51.97,29.75,24.74,6.95,90.07,4.68,9.71,18,58.18,9.3,56.37,27.6,40.74,9.8,54.39,17.7,49.01,46.62,4.83,44.97
6067009501,2772,Sacramento ,95632,Galt,-121.3716467,38.2769169,25.38,50.57,50-55%,No,0.046,53.02,9.1171234,32.61,3.479,9.99,562.03,59.44,41.11,69.74,23.29720763,12.78,587.94,40.14,0.6,9.07,0,0.00,0,0.00,16,97.26,0.3,10.92,34.27,4.22,29.99,40.41,42.53,3.07,9.70,9.14,64.84,42.2,88.94,23.1,88.39,61,85.25,13.4,77.88,16.8,44.26,57.98,6.01,62.00
6037670100,6659,Los Angeles,90717,Lomita,-118.3159751,33.7847676,25.37,50.56,50-55%,No,0.042,31.84,11.63,69.14,15.875,48.23,381.03,40.36,0.00,0.00,6897.503848,87.81,966.55,65.89,4.65,42.70,9.75,47.60,0.15,54.01,0,0.00,3.2,62.70,46.49,5.73,62.74,35.22,33.92,5.1,54.98,5.52,18.03,11.2,42.93,14.6,73.46,36.3,54.29,7.4,32.87,17,45.46,42.72,4.43,38.72
6037300400,5740,Los Angeles,91214,La Crescenta,-118.2563984,34.2284593,25.37,50.55,50-55%,No,0.053,73.93,11.21,66.23,8.663,24.57,891.93,95.20,0.00,0.00,1175.010915,61.82,1409.48,80.89,0,0.00,21.05,72.48,0,0.00,2,29.25,2,50.44,48.49,5.97,68.33,41.27,44.08,5,52.36,8.8,60.88,6.8,27.18,6,41.77,16,18.21,8,38.51,12.1,21.74,40.96,4.25,36.03
6037920035,7720,Los Angeles,91351,Canyon Country,-118.4640472,34.4193105,25.36,50.54,50-55%,No,0.062,91.10,9.95548266,42.86,20.350,62.69,586.26,61.81,0.00,0.00,30.26577599,14.64,970.44,66.20,0,0.00,0,0.00,0,0.00,2,29.25,0.5,20.49,35.63,4.39,33.67,48.35,54.20,3.77,21.33,11.08,83.42,18.4,58.97,5.1,37.34,43.4,64.63,13.8,79.45,18.4,51.90,55.72,5.78,58.61
6037502005,4251,Los Angeles,90605,Whittier,-118.0342818,33.9516825,25.36,50.52,50-55%,No,0.046,53.02,12.05,81.66,15.435,47.02,514.28,54.61,0.00,0.00,6123.704681,85.28,569.85,38.46,1.7,22.93,6,36.38,0.06,28.04,0,0.00,0.5,20.49,41.48,5.11,48.99,54.53,62.35,4.02,26.63,10.19,76.16,16.6,55.60,8.1,51.70,44.3,66.03,5.8,19.25,9.4,10.75,47.86,4.96,46.77
6037462100,5259,Los Angeles,91104,Pasadena,-118.1369963,34.1634006,25.35,50.51,50-55%,No,0.051,69.23,10.37,52.61,26.260,79.05,589.04,63.25,0.00,0.00,2603.868876,71.14,764.35,54.58,0,0.00,0.75,3.96,0,0.00,0,0.00,0.4,12.36,38.22,4.71,40.54,36.09,35.51,6.07,77.68,5.8,21.19,26.2,71.84,15.7,76.31,48.9,71.92,6.7,26.31,17.7,49.01,51.93,5.39,52.84
6001430900,4681,Alameda ,94546,Castro Valley,-122.0828322,37.6982784,25.35,50.50,50-55%,No,0.033,11.08,8.69794377,30.70,22.430,68.04,70.60,4.47,1.31,40.93,363.6026906,45.35,562.81,37.64,12,69.39,16.5,64.58,0.1,43.11,0,0.00,0,0.00,34.49,4.25,30.63,68.95,77.77,4.18,30.46,9.63,70.78,11.9,44.76,7,46.49,39.6,59.07,11,63.24,21.1,63.54,57.55,5.97,61.37
6037554516,3902,Los Angeles,90703,Cerritos,-118.0672796,33.8553144,25.35,50.49,50-55%,No,0.044,40.49,11.21,66.23,16.429,49.96,348.16,36.35,0.00,0.00,5809.409633,83.72,444.39,25.30,0,0.00,3,21.88,0.05,25.76,7,71.61,9,87.43,42.55,5.24,51.77,36.69,36.62,7.5,94.25,7.67,46.18,7.7,30.87,9.8,58.23,13.4,13.05,6.4,23.82,17,45.46,46.65,4.84,45.02
6059063808,6393,Orange ,92627,Costa Mesa,-117.9255731,33.6552399,25.35,50.47,50-55%,No,0.044,40.49,10.37,52.61,16.810,51.19,155.97,9.67,0.00,0.00,6834.578166,87.64,849.88,59.93,0,0.00,7.5,41.10,0.025,15.68,0,0.00,2,50.44,35.86,4.42,34.14,35.63,34.65,4.47,37.95,5.51,17.83,39.7,86.56,14.2,72.67,54.1,78.04,12.3,71.82,33.9,93.56,55.34,5.74,57.99
6037670001,3311,Los Angeles,90717,Lomita,-118.3166168,33.803864,25.35,50.46,50-55%,No,0.042,31.84,11.63,69.14,18.530,57.20,376.65,38.94,0.00,0.00,7220.905586,88.51,1154.08,73.72,8.75,57.17,19,69.28,1.42,89.71,0,0.00,2.2,52.16,52.11,6.42,77.41,39.67,41.38,4.88,49.03,5.58,18.75,15,52.28,11.9,65.64,27.7,40.94,7.6,34.89,7.2,5.12,38.08,3.95,31.78
6037301205,2209,Los Angeles,91202,Glendale,-118.2729275,34.1684098,25.34,50.45,50-55%,No,0.053,73.93,12.05,81.66,24.510,74.76,904.35,96.10,0.00,0.00,1839.369113,67.01,436.55,24.45,6,48.25,4.75,29.03,0.07,28.90,6,63.17,0.2,9.08,51.70,6.37,76.59,35.16,33.82,4.48,38.33,8.37,55.55,10.5,40.87,9.7,57.94,10.3,7.55,8,38.51,13,25.97,38.37,3.98,32.20
6037480102,4303,Los Angeles,91775,San Gabriel,-118.0849636,34.1081896,25.33,50.44,50-55%,No,0.051,69.23,11.21,66.23,15.383,46.87,642.61,72.35,11.85,59.90,4488.127721,78.42,1139.98,73.25,13,72.44,30.8,82.19,0,0.00,0,0.00,3,61.92,58.84,7.25,89.91,22.34,11.40,4.26,32.40,4.67,9.56,14.3,50.61,21,85.86,34.8,52.23,7.6,34.89,12.7,24.49,33.70,3.49,24.92
6081610601,6257,San Mateo,94063,Redwood City,-122.2090707,37.4713247,25.33,50.42,50-55%,No,0.033,11.08,9.53630303,40.92,14.250,43.37,186.89,14.10,0.07,17.69,148.2107463,30.49,497.06,30.40,13.3,73.20,10.55,50.86,0.11,45.80,0,0.00,1,32.80,31.42,3.87,23.09,58.47,67.25,5.37,62.51,5.14,13.90,41.8,88.49,23.5,88.97,59,83.38,8.4,42.25,30.5,88.46,63.10,6.54,69.77
6005000301,5871,Amador ,95669,Plymouth,-120.9500222,38.457356,25.31,50.41,50-55%,No,0.053,73.93,9.53630303,40.92,0.684,2.76,506.27,53.72,0.27,28.08,16.0234621,10.75,80.38,0.66,12.5,70.80,8.3,43.38,0,0.00,1,15.26,6.2,79.06,33.98,4.19,29.06,48.88,54.79,4.04,27.16,12.74,91.90,32.4,79.21,NA,NA,24.7,35.76,13.6,78.74,16.2,41.03,58.32,6.05,62.48
6037271802,5911,Los Angeles,90034,Los Angeles,-118.4124738,34.0198929,25.30,50.40,50-55%,No,0.046,53.02,12.05,81.66,33.280,88.60,588.45,62.90,0.00,0.00,1709.683462,66.09,1019.86,68.67,0,0.00,0.3,2.23,0.025,15.68,0,0.00,0.75,23.32,42.84,5.28,52.58,39.79,41.64,3.47,16.05,9.55,69.52,8.2,33.01,5.8,40.87,41.5,61.77,7.7,35.89,25.8,78.76,46.23,4.79,44.51
6113011102,4884,Yolo ,95776,Woodland,-121.7608872,38.6701375,25.30,50.38,50-55%,No,0.046,53.02,7.02122524,10.74,9.271,26.65,302.34,32.39,0.05,15.37,52.65661006,19.73,464.23,27.13,6.6,49.71,16.5,64.58,0.075,30.58,0,0.00,2.2,52.16,30.76,3.79,21.28,45.33,50.13,4.46,37.65,10.11,75.65,37.3,84.42,20.6,85.20,54.5,78.52,15.4,85.89,15.5,37.46,64.39,6.68,71.74
6037900605,7100,Los Angeles,93535,Lancaster,-118.0856717,34.7045061,25.27,50.37,50-55%,No,0.062,91.10,6.18286598,7.76,2.906,8.48,576.35,60.77,0.00,0.00,11.86419448,9.58,213.23,6.27,2.25,28.88,0,0.00,1.25,88.77,0,0.00,0,0.00,25.36,3.12,10.45,128.7,97.54,6.46,84.34,15.83,98.69,27.2,73.19,10.9,62.10,62.6,86.79,11.9,69.48,11.9,20.73,77.99,8.09,90.57
6067003400,4085,Sacramento ,95831,Sacramento,-121.5088949,38.5121908,25.26,50.36,50-55%,No,0.048,60.88,9.53630303,40.92,13.178,39.68,80.01,6.26,0.00,0.00,80.87309552,23.51,278.48,10.44,12,69.39,16.75,64.85,0.1,43.11,10,85.78,0,0.00,34.85,4.29,31.59,63.43,72.83,6.52,85.10,6.91,35.97,11,42.30,4.3,32.20,30.9,46.26,13.6,78.74,16.9,44.81,56.75,5.89,59.98
6111004200,5324,Ventura ,93041,Port Hueneme,-119.1908963,34.1622199,25.26,50.35,50-55%,No,0.044,40.49,9.53630303,40.92,24.461,74.52,606.14,64.82,0.00,0.00,1740.271191,66.45,311.69,13.12,14.1,75.25,42.05,88.56,0.01,8.56,0,0.00,0,0.00,40.09,4.94,45.12,48.16,53.93,4.78,46.16,8.06,51.32,30.9,77.53,7.2,47.34,31.2,46.69,6.4,23.82,17,45.46,49.32,5.11,48.93
6065043279,5093,Riverside ,92584,Menifee,-117.2176633,33.6278615,25.22,50.33,50-55%,No,0.057,82.10,9.53630303,40.92,6.156,16.64,1077.25,99.36,0.02,10.70,202.8980706,36.17,1091.68,71.36,0,0.00,0,0.00,0,0.00,0,0.00,1,32.80,36.21,4.46,35.08,34.86,33.13,5.19,57.61,12.71,91.75,11.8,44.56,0.9,4.84,30.4,45.56,15.3,85.53,20.4,60.71,54.53,5.66,56.59
6037408704,3155,Los Angeles,91748,Rowland Heights,-117.8934924,33.98233,25.22,50.32,50-55%,No,0.050,64.80,11.21,66.23,6.552,17.75,308.27,32.93,0.00,0.00,10571.45914,94.26,686.02,48.97,0,0.00,5,32.03,0.26,66.56,0,0.00,0,0.00,37.52,4.62,38.62,30.74,26.61,5.35,61.94,6.63,32.08,20.4,62.68,40.6,98.40,51.5,75.02,4.5,9.37,26.1,79.70,52.62,5.46,53.73
6037183221,3118,Los Angeles,90042,Los Angeles,-118.1909386,34.1254321,25.20,50.31,50-55%,No,0.050,64.80,11.63,69.14,18.350,56.15,225.83,19.27,0.00,0.00,2922.92429,72.91,1237.98,76.39,21,84.39,0,0.00,0,0.00,0,0.00,0,0.00,39.78,4.90,44.39,52.64,59.84,3.5,16.46,8.44,56.50,16.8,56.03,7.4,48.34,45.8,68.02,9.5,51.87,18,50.33,49.59,5.14,49.36
6037481101,3814,Los Angeles,91776,San Gabriel,-118.1069461,34.099157,25.19,50.30,50-55%,No,0.051,69.23,11.21,66.23,22.330,67.80,789.02,89.15,0.00,0.00,4718.417189,79.11,727.82,52.24,18,81.61,74.55,95.48,0.05,25.76,0,0.00,3.5,64.87,58.21,7.17,88.81,21.62,10.20,3.78,21.53,5.21,14.54,10,39.28,22.1,87.23,41.4,61.61,4.8,11.17,20.8,62.43,33.88,3.51,25.17
6037181600,4352,Los Angeles,90041,Los Angeles,-118.2097406,34.1297234,25.18,50.28,50-55%,No,0.050,64.80,12.05,81.66,21.634,65.81,225.83,19.27,0.00,0.00,2606.460275,71.15,653.75,46.55,0.9,12.86,0,0.00,0.11,45.80,0,0.00,2,50.44,40.54,4.99,46.26,34.89,33.23,5.8,72.48,5.83,21.72,12.5,46.52,7,46.49,29,43.07,11.4,66.13,23.3,71.63,48.62,5.04,47.94
6037189800,4021,Los Angeles,90046,Los Angeles,-118.3590366,34.0982925,25.17,50.27,50-55%,No,0.050,64.80,12.05,81.66,23.120,70.70,664.07,78.57,0.00,0.00,1698.642003,65.99,1371.27,80.06,1,17.97,8.8,44.57,0.01,8.56,0,0.00,0,0.00,46.82,5.77,63.61,28.41,22.32,4.42,36.42,9.34,67.25,4.7,18.27,5.9,41.25,32.2,48.26,6.7,26.31,25.1,76.91,42.10,4.37,37.66
6073000700,3754,San Diego,92103,San Diego,-117.1513148,32.7447633,25.17,50.26,50-55%,No,0.040,25.87,10.79,54.48,24.510,74.76,228.07,22.24,0.00,0.00,210.1962783,37.08,975.95,66.56,7.2,53.03,12.2,54.44,0.075,30.58,3,41.15,1,32.80,40.89,5.04,47.27,54.51,62.30,7.69,95.28,8.58,58.01,0.5,0.43,3.8,28.62,17.8,22.07,7.2,30.90,16.1,40.44,48.18,5.00,47.32
