NAME_HUC12,HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,PHWA_HEALTH_NDX_ER_2016,PHWA_VULN_NDX_ER_2016,PHWA_LANDSC_SUBNDX_ER_2016,PHWA_HYDRO_SUBNDX_ER_2016,PHWA_GEO_SUBNDX_ER_2016,PHWA_HAB_SUBNDX_ER_2016,PHWA_BIO_SUBNDX_ER_2016,PHWA_WQ_SUBNDX_ER_2016,PHWA_LUVLN_SUBNDX_ER_2016,PHWA_WUVLN_SUBNDX_ER_2016,PHWA_WFVLN_SUBNDX_ER_2016,PHWA_HEALTH_NDX_ER_PCT_2016,PHWA_VULN_NDX_ER_PCT_2016,PHWA_LANDSC_SUBNDX_ER_PCT_2016,PHWA_HYDRO_SUBNDX_ER_PCT_2016,PHWA_GEO_SUBNDX_ER_PCT_2016,PHWA_HAB_SUBNDX_ER_PCT_2016,PHWA_BIO_SUBNDX_ER_PCT_2016,PHWA_WQ_SUBNDX_ER_PCT_2016,PHWA_LUVLN_SUBNDX_ER_PCT_2016,PHWA_WUVLN_SUBNDX_ER_PCT_2016,PHWA_WFVLN_SUBNDX_ER_PCT_2016,PHWA_HEALTH_NDX_ST_2016,PHWA_VULN_NDX_ST_2016,PHWA_LANDSC_SUBNDX_ST_2016,PHWA_HYDRO_SUBNDX_ST_2016,PHWA_GEO_SUBNDX_ST_2016,PHWA_HAB_SUBNDX_ST_2016,PHWA_BIO_SUBNDX_ST_2016,PHWA_WQ_SUBNDX_ST_2016,PHWA_LUVLN_SUBNDX_ST_2016,PHWA_WUVLN_SUBNDX_ST_2016,PHWA_WFVLN_SUBNDX_ST_2016,PHWA_HEALTH_NDX_ST_PCT_2016,PHWA_VULN_NDX_ST_PCT_2016,PHWA_LANDSC_SUBNDX_ST_PCT_2016,PHWA_HYDRO_SUBNDX_ST_PCT_2016,PHWA_GEO_SUBNDX_ST_PCT_2016,PHWA_HAB_SUBNDX_ST_PCT_2016,PHWA_BIO_SUBNDX_ST_PCT_2016,PHWA_WQ_SUBNDX_ST_PCT_2016,PHWA_LUVLN_SUBNDX_ST_PCT_2016,PHWA_WUVLN_SUBNDX_ST_PCT_2016,PHWA_WFVLN_SUBNDX_ST_PCT_2016
Upper Walker Creek,180201040201,7,CA,0.76403253,0.338155955,0.800055696,0.642086149,0.799443275,0.847808442,0.730769091,NA,0.492388683,0.013802003,0.50827718,87.46867168,85.46365915,85.96491228,61.9047619,43.35839599,78.08564232,93.18885449,NA,94.73684211,10.02506266,82.95739348,0.740421262,0.411202569,0.768112196,0.638033903,0.702677112,0.852861837,NA,NA,0.71509906,0.039900566,0.478608081,35.54535017,92.16991963,20.64293915,13.98392652,7.026406429,43.5528757,NA,NA,98.55338691,80.84959816,48.47301952
Middle Walker Creek,180201040202,7,CA,0.665387332,0.199554096,0.664611837,0.608606313,0.718086497,0.685470779,0.650161235,NA,0.364428684,0.078623999,0.155609604,60.40100251,36.5914787,63.15789474,41.35338346,21.05263158,34.50881612,88.23529412,NA,72.43107769,54.13533835,32.33082707,0.636511574,0.281327919,0.6498126,0.608788301,0.59153093,0.695914464,NA,NA,0.497871261,0.196256813,0.149855682,14.489093,51.18254879,11.82548794,10.28702641,2.388059701,13.98423006,NA,NA,94.78760046,92.12399541,25.07462687
Lower Walker Creek,180201040203,7,CA,0.629196928,0.156452723,0.626322483,0.638730983,0.767509542,0.680397727,0.433023903,NA,0.25,0.106353641,0.113004527,44.86215539,13.03258145,51.87969925,58.89724311,32.8320802,33.24937028,65.01547988,NA,6.766917293,70.42606516,21.30325815,0.644129054,0.2121668,0.618522334,0.637409541,0.629574482,0.691009858,NA,NA,0.25,0.276931448,0.109568952,15.66016073,33.50172216,9.644087256,13.80022962,3.398392652,13.58998145,NA,NA,50.05740528,94.99425947,21.92881745
Sheep Corral Creek,180201040301,6,CA,0.629628331,0.187991969,0.846659494,0.505340647,0.693560478,0.900943396,0.201637639,NA,0.258562772,0.076302632,0.229110503,21.9017094,5.876068376,35.25641026,3.311965812,10.14957265,49.40923738,22.75541796,NA,48.18376068,79.7008547,8.226495726,0.747684972,0.198964328,0.805730976,0.522744844,0.765260783,0.897003286,NA,NA,0.25829759,0.018546036,0.320049358,36.1423651,31.13662457,24.63834673,4.20206659,10.95292767,58.71985158,NA,NA,62.47990815,74.71871412,36.28013777
Wilson Creek,180201040302,6,CA,0.609121129,0.323648485,0.782389864,0.582773084,0.629005897,0.839622642,0.211814161,NA,0.27901354,0.293017498,0.398914416,20.51282051,51.28205128,22.54273504,10.8974359,5.235042735,30.39742213,24.45820433,NA,61.64529915,95.51282051,20.72649573,0.733111848,0.276818094,0.75594989,0.605986833,0.737267252,0.833243416,NA,NA,0.283088235,0.07127731,0.476088737,34.37428243,49.52927669,19.47187141,9.988518944,9.115958668,38.19573284,NA,NA,72.56027555,84.61538462,48.28932262
Willow Creek,180201040303,7,CA,0.557588876,0.175876787,0.610821792,0.476882542,0.716986079,0.781858766,0.201395201,NA,0.26231657,0.193310748,0.072003043,17.29323308,22.80701754,41.60401003,5.012531328,20.30075188,65.23929471,25.69659443,NA,22.80701754,87.96992481,14.03508772,0.605518987,0.278948284,0.606414403,0.424552685,0.602006892,0.789101967,NA,NA,0.276397169,0.4899516,0.070496084,11.29735936,50.40183697,8.358208955,0.826636051,2.709529277,28.68738404,NA,NA,70.65442021,98.82893226,18.5304248
Colusa Drain,180201040400,7,CA,0.641489039,0.251866667,0.598707253,0.584313102,0.78962991,0.705762987,0.529031941,NA,0.252185522,0.416467408,0.086947071,50.12531328,60.90225564,29.57393484,27.31829574,39.09774436,38.53904282,81.11455108,NA,10.52631579,96.9924812,16.29072682,0.513910499,0.305740969,0.59676384,0.550014536,0.707241232,0.715532885,NA,0,0.254185159,0.578181351,0.084856397,5.487944891,59.15040184,6.980482204,5.993111366,7.278989667,15.5148423,NA,89.37920718,58.48450057,99.2652124,19.8163031
Upper Logan Creek,180201040501,6,CA,0.922909009,0.205556544,0.937425722,0.793721969,0.965205326,0.995283019,NA,NA,0.25,1.73e-5,0.366652367,94.44444444,8.974358974,90.70512821,70.08547009,79.59401709,95.16648765,NA,NA,24.67948718,12.28632479,18.37606838,0.909258084,0.232147653,0.880736208,0.803500064,0.95770067,0.995095395,NA,NA,0.25,1.38e-5,0.446429117,81.42365098,37.93340987,78.07118255,52.05510907,61.44661309,88.01020408,NA,NA,50.05740528,34.09873708,46.0619977
North Fork Logan Creek,180201040502,7,CA,0.509406369,0.185570312,0.627909102,0.513191049,0.769853718,0.396306818,0.23977116,NA,0.251165691,0.230825106,0.074720139,7.518796992,28.07017544,52.38095238,11.27819549,33.5839599,9.068010076,31.88854489,NA,9.022556391,91.22807018,14.78696742,0.54119083,0.299412913,0.620887523,0.46325299,0.664270852,0.416351954,NA,NA,0.252553105,0.572578584,0.07310705,6.865671642,57.10677382,9.896670494,1.653272101,4.66130884,4.893320965,NA,NA,56.92307692,99.24225029,18.87485649
Hunters Creek,180201040503,6,CA,0.612857821,0.214611446,0.820975023,0.549590106,0.685355041,0.858490566,0.149878371,NA,0.251911951,0.333657432,0.058264955,20.72649573,10.36324786,29.7008547,7.692307692,9.081196581,35.23093448,16.40866873,NA,34.4017094,96.58119658,1.923076923,0.758516124,0.194386318,0.786033971,0.627646874,0.767521814,0.852861837,NA,NA,0.251785241,0.149155824,0.182217891,37.12973594,30.42479908,22.29621125,12.58323766,11.27439724,43.5528757,NA,NA,55.24684271,89.98851894,26.7967853
Lower Logan Creek,180201040504,7,CA,0.633883246,0.179369024,0.713193876,0.599146638,0.831902706,0.751420455,0.273752558,NA,0.328134154,0.095364798,0.11460812,46.61654135,23.80952381,74.68671679,36.5914787,55.13784461,58.18639798,36.84210526,NA,59.39849624,64.41102757,22.05513784,0.68746675,0.267067749,0.688882327,0.536092018,0.76521832,0.759674334,NA,NA,0.421313317,0.269107118,0.110782813,23.60505166,46.45235362,14.78760046,5.028702641,10.92996556,22.68089054,NA,NA,91.27439724,94.81056257,22.15843858
Grapevine Creek,180201040601,6,CA,0.860977918,0.340221422,0.915986328,0.824620359,0.936412566,0.966981132,0.661,NA,0.25,1.89e-5,0.770645407,72.86324786,58.22649573,80.44871795,75.74786325,61.32478632,78.94736842,74.6130031,NA,24.67948718,12.60683761,69.65811966,0.900576519,0.356756652,0.86818334,0.820314871,0.948140103,0.965667762,NA,NA,0.25,1.51e-5,0.820254838,76.39494834,77.38231917,69.43742824,58.36969001,55.01722158,78.08441558,NA,NA,50.05740528,34.64982778,85.07462687
Funks Creek,180201040602,6,CA,0.652782063,0.283046363,0.832960009,0.516527197,0.755234254,0.910377358,0.248811496,NA,0.270601209,0.395737615,0.182800266,26.17521368,31.3034188,32.26495726,4.05982906,15.81196581,54.24274973,28.32817337,NA,55.34188034,98.5042735,4.914529915,0.7832294,0.24911168,0.797412378,0.613109061,0.815583665,0.906812497,NA,NA,0.27259111,0.188728753,0.286015177,39.2652124,41.92881745,23.62801378,10.65442021,16.60160735,61.73469388,NA,NA,69.46039036,91.87141217,33.86911596
Antelope Creek,180201040603,6,CA,0.886165307,0.295620409,0.926123248,0.779643803,0.886063987,0.952830189,NA,NA,0.251,1.56e-5,0.636251017,82.69230769,36.75213675,85.8974359,65.5982906,41.98717949,71.6433942,NA,NA,28.41880342,11.43162393,51.70940171,0.880096679,0.317287564,0.874113703,0.774253392,0.921065673,0.950953946,NA,NA,0.251,1.25e-5,0.701341489,63.88059701,63.4902411,73.96096441,42.25028703,39.01262916,73.84044527,NA,NA,52.16991963,33.43283582,71.77956372
Stone Corral Creek,180201040604,7,CA,0.689772488,0.196437447,0.737670399,0.594671422,0.789737132,0.81737013,0.509413358,NA,0.264793515,0.075057691,0.249461136,68.92230576,34.08521303,78.19548872,33.5839599,39.34837093,73.04785894,77.70897833,NA,25.06265664,52.38095238,53.38345865,0.553431753,0.239828577,0.713991969,0.549785873,0.679946719,0.823434205,NA,0,0.281220604,0.200186333,0.238078794,7.715269805,39.67853042,16.62456946,5.970149254,5.464982778,35.85343228,NA,89.37920718,72.12399541,92.37657865,30.74626866
Upper Freshwater Creek,180201040701,6,CA,0.886549383,0.327203962,0.892486673,0.748080257,0.915064562,0.990566038,NA,NA,0.25,9.57e-6,0.731602312,82.7991453,53.63247863,61.11111111,56.1965812,51.17521368,92.26638024,NA,NA,24.67948718,8.974358974,64.74358974,0.875687165,0.344722367,0.853379839,0.741673967,0.917504065,0.990190789,NA,NA,0.25,7.67e-6,0.784159425,61.67623421,73.98392652,53.13432836,33.43283582,37.58897819,85.59833024,NA,NA,50.05740528,30.81515499,81.51549943
Spring Creek,180201040702,6,CA,0.585001627,0.277489353,0.878479136,0.660559219,0.782133563,0.95754717,0.231290671,0,0.250594601,0.033845477,0.54802798,17.2008547,28.41880342,50.74786325,26.28205128,19.97863248,74.11385607,26.00619195,94.09448819,28.41880342,69.12393162,37.71367521,0.669142437,0.292552242,0.835626565,0.709930996,0.844296076,0.955858551,NA,0,0.250508688,0.008257996,0.618890042,19.86222732,54.55797933,32.56027555,26.4293915,19.79334099,75.25510204,NA,89.37920718,52.16991963,68.95522388,61.92881745
Salt Creek,180201040703,7,CA,0.675107783,0.243795414,0.727663235,0.638468253,0.77372710200000006,0.756493506,0.479186819,NA,0.269740838,0.062408829,0.399236576,64.41102757,57.89473684,76.44110276,58.64661654,34.58646617,59.94962217,73.06501548,NA,31.3283208,44.61152882,74.43609023,0.677212087,0.281453793,0.706926793,0.615570669,0.621771945,0.76457894,NA,NA,0.290816412,0.177428688,0.376116278,21.67623421,51.25143513,16.11940299,10.88404133,3.168771527,23.74768089,NA,NA,74.69575201,91.34328358,40.29850746
Lower Freshwater Creek,180201040704,7,CA,0.712200489,0.216616991,0.706120689,0.604328995,0.718084419,0.893465909,0.639002433,NA,0.25254898,0.029668787,0.367633207,76.94235589,44.86215539,73.18295739,38.84711779,20.80200501,83.12342569,86.99690402,NA,11.77944862,21.55388471,70.1754386,0.668037698,0.229694523,0.688190046,0.528968581,0.55798888,0.897003286,NA,NA,0.254976621,0.086069942,0.348037007,19.54075775,37.38231917,14.71871412,4.592422503,1.630309989,58.71985158,NA,NA,59.35706085,85.78645235,38.30080367
Glenn Valley Slough,180201040801,6,CA,0.550597353,0.284178993,0.718965814,0.549414865,0.50233275,0.759433962,0.222839373,NA,0.302554686,0.333485125,0.216497168,14.42307692,32.05128205,14.31623932,7.585470085,1.282051282,18.47475832,25.3869969,NA,69.33760684,96.26068376,7.051282051,0.688463025,0.235472125,0.710674503,0.643315253,0.649997222,0.749865123,NA,NA,0.302032271,0.082548379,0.321835724,23.76578645,38.55338691,16.37198622,14.71871412,4.20206659,19.68923933,NA,NA,76.8771527,85.46498278,36.46383467
Lurline Creek,180201040802,7,CA,0.64419559,0.20853052,0.674190733,0.599507859,0.76727887,0.680397727,0.499602759,NA,0.316233079,0.059407255,0.249951226,51.87969925,40.85213033,65.6641604,36.84210526,32.58145363,33.24937028,75.23219814,NA,53.88471178,42.35588972,53.63408521,0.636050183,0.268226452,0.661385939,0.545237394,0.64656754,0.691009858,NA,NA,0.394503786,0.17228002,0.23789555,14.39724455,46.72789897,12.53731343,5.625717566,4.01836969,13.58998145,NA,NA,89.25373134,91.18254879,30.72330654
Cortina Creek,180201040803,6,CA,0.783691395,0.344202169,0.870642313,0.751358772,0.748689403,0.91509434,0.632672147,NA,0.244803938,0.234636723,0.553165846,50.64102564,60.25641026,45.40598291,57.90598291,15.5982906,56.17615467,71.3622291,NA,8.226495726,92.84188034,38.78205128,0.833102801,0.308344582,0.830260221,0.751314766,0.839119115,0.911717102,NA,NA,0.24520575,0.057021505,0.622806491,46.36050517,60.11481056,29.80482204,35.84385763,19.12743972,63.47402597,NA,NA,27.92192882,83.19173364,62.50287026
Sand Creek,180201040804,6,CA,0.525759984,0.374723097,0.782839744,0.684784003,0.486531436,0.816037736,0.384366985,0,0.341314626,0.333603224,0.449251442,11.11111111,71.9017094,22.64957265,33.65384615,0.961538462,25.99355532,44.42724458,94.09448819,77.24358974,96.47435897,25.64102564,0.563601404,0.322150717,0.763831102,0.701701534,0.543753996,0.808720388,NA,0,0.345050151,0.087940861,0.53346114,8.266360505,65.55683123,20.29850746,24.61538462,1.400688863,32.72263451,NA,89.37920718,83.92652124,85.92422503,53.45579793
Elk Creek,180201040805,6,CA,0.752957134,0.282398384,0.800158707,0.770927507,0.629421567,0.811320755,NA,NA,0.250594601,0.123719613,0.472880938,44.33760684,31.08974359,25.74786325,63.35470085,5.555555556,25.02685285,NA,NA,28.41880342,85.68376068,28.31196581,0.781986548,0.279493119,0.778812427,0.783621865,0.761696117,0.803815783,NA,NA,0.250508688,0.030163462,0.557807206,39.05855339,50.44776119,21.6532721,45.3272101,10.58553387,31.9109462,NA,NA,52.16991963,78.27784156,55.75200918
Salt Creek,180201040806,6,CA,0.701809261,0.282366213,0.776554431,0.69318163,0.545048151,0.79245283,NA,NA,0.25,0.146204018,0.450894621,34.18803419,30.98290598,21.68803419,36.64529915,2.02991453,22.34156821,NA,NA,24.67948718,87.71367521,26.06837607,0.733905158,0.274432321,0.758944224,0.703950502,0.688528546,0.784197361,NA,NA,0.25,0.037316478,0.535980484,34.55797933,48.72560276,19.79334099,25.25832377,6.016073479,27.71335807,NA,NA,50.05740528,80.06888634,53.7543054
Powell Slough-Colusa Trough,180201040807,7,CA,0.579161001,0.33103164,0.615978479,0.546466906,0.703221884,0.852881494,0.177256243,NA,0.260455936,0.690523996,0.042114988,23.80952381,83.95989975,45.61403509,18.54636591,18.04511278,79.09319899,22.29102167,NA,19.29824561,99.49874687,7.01754386,0.619485,0.338050736,0.609977092,0.473450994,0.536745472,0.857766443,NA,NA,0.273719676,0.698657076,0.041775457,12.67508611,71.57290471,8.67967853,2.135476464,1.285878301,44.99072356,NA,NA,69.71297359,99.86222732,15.93570608
Sycamore Slough,180201040900,7,CA,0.586077764,0.224969408,0.597927608,0.536879423,0.706039796,0.695616883,0.393925111,NA,0.256617258,0.416932418,0.001358548,28.32080201,47.61904762,29.0726817,14.78696742,19.04761905,36.02015113,60.0619195,NA,16.04010025,97.24310777,1.754385965,0.588643573,0.260768104,0.598185748,0.495571504,0.555093367,0.705723675,NA,NA,0.256612949,0.523080397,0.002610966,9.873708381,44.7761194,7.187141217,3.214695752,1.561423651,14.74953618,NA,NA,61.17106774,99.03559127,6.957520092
South Fork Buckeye Creek,180201041001,6,CA,0.91702812,0.308197927,0.889523963,0.85997183,0.994088386,0.924528302,NA,NA,0.254756808,0.016598619,0.653238353,92.52136752,44.33760684,58.86752137,82.05128205,97.64957265,60.68743287,NA,NA,41.55982906,61.96581197,53.63247863,0.905568804,0.32498155,0.849104994,0.859676835,0.991967073,0.921526313,NA,NA,0.25406950700000003,0.004051103,0.716824041,79.40298507,66.47531573,46.86567164,72.26176808,88.35820896,66.23376623,NA,NA,58.43857635,64.82204363,73.80022962
Buckeye Creek,180201041002,6,CA,0.722354243,0.286482906,0.820703722,0.767580608,0.837303369,0.839622642,0.346560874,NA,0.28508146,0.101347436,0.473019823,38.03418803,33.01282051,29.59401709,61.96581197,28.0982906,30.39742213,39.16408669,NA,64.63675214,83.33333333,28.41880342,0.819882556,0.286699571,0.791138092,0.777557999,0.877590718,0.833243416,NA,NA,0.280012615,0.024706611,0.555379485,43.78874856,52.67508611,22.91618829,43.46727899,25.90126292,38.19573284,NA,NA,71.80252583,76.80826636,55.56831228
Clarks Ditch-Colusa Basin Drainage Canal,180201041003,7,CA,0.711450621,0.241209057,0.63787597,0.653944595,0.75882888,0.832589286,0.674014372,NA,0.27928098,0.29270051,0.151645681,76.69172932,56.39097744,56.64160401,71.42857143,30.32581454,75.56675063,90.40247678,NA,37.09273183,94.73684211,31.07769424,0.545344073,0.372728124,0.630299524,0.628302708,0.62997011,0.838148021,NA,0,0.305681687,0.668418668,0.144084016,7.141216992,82.11251435,10.51664753,12.69804822,3.444316877,39.42486085,NA,89.37920718,77.58897819,99.79334099,24.70723307
Bird Creek,180201041004,6,CA,0.751834558,0.203610149,0.802760539,0.733967821,0.911411492,0.919811321,0.391221616,NA,0.255351409,0.013081148,0.34239789,43.91025641,8.653846154,26.17521368,51.06837607,50.42735043,58.216971,45.9752322,NA,43.58974359,58.86752137,16.23931624,0.838846886,0.230268722,0.777326181,0.73226022,0.929179437,0.916621708,NA,NA,0.254578196,0.0032201720000000003,0.433007798,48.08266361,37.49712974,21.51549943,31.22847302,43.14580941,64.93506494,NA,NA,59.21928817,63.39839265,44.70723307
Oat Creek,180201041005,6,CA,0.648547774,0.247768672,0.743813908,0.680116697,0.739996835,0.849056604,0.229754827,NA,0.375256672,0.074900839,0.293148505,24.57264957,17.09401709,17.73504274,32.05128205,14.63675214,32.43823845,25.85139319,NA,82.58547009,79.38034188,12.71367521,0.770276175,0.261501556,0.730653589,0.698598508,0.808799976,0.843052626,NA,NA,0.378391873,0.018247169,0.387865625,37.95637199,44.91389208,17.58897819,23.99540758,15.54535017,40.70037106,NA,NA,87.78415614,74.58094145,41.26291619
Dunnigan Creek-Colusa Basin Drainage Canal,180201041006,7,CA,0.643004323,0.183372724,0.624817371,0.635366032,0.83004993,0.624594156,0.500194127,NA,0.409298837,0.035230962,0.105588374,50.87719298,27.56892231,50.62656642,56.64160401,53.88471178,23.17380353,75.54179567,NA,82.70676692,27.31829574,19.29824561,0.53015228,0.225005348,0.61947485,0.61682978,0.777397572,0.637059199,NA,0,0.475325742,0.098229113,0.101461187,6.406429392,36.23421355,9.712973594,11.18254879,12.30769231,10.64471243,NA,89.37920718,94.19058553,86.84270953,21.33180253
Willow Spring Creek-Colusa Basin Drainage Canal,180201041007,7,CA,0.596205313,0.148769988,0.633401771,0.576329215,0.819050389,0.685470779,0.266774409,NA,0.327880034,0.020369429,0.0980605,31.3283208,9.273182957,54.63659148,26.31578947,50.62656642,34.50881612,36.22291022,NA,59.14786967,16.79197995,17.04260652,0.665436366,0.160525104,0.626626556,0.562013112,0.777191332,0.695914464,NA,NA,0.327829325,0.058537348,0.095208639,18.98966705,26.56716418,10.33295063,6.590126292,12.2847302,13.98423006,NA,NA,81.2858783,83.32950631,20.66590126
Smith Creek-Colusa Basin Drainage Canal,180201041008,7,CA,0.59154429100000006,0.149913763,0.625508066,0.603917722,0.872618298,0.720982143,0.134695228,NA,0.310363225,0.080960501,0.058417563,29.57393484,9.77443609,50.87719298,38.59649123,68.6716792,43.32493703,16.71826625,NA,51.12781955,56.14035088,10.02506266,0.552335086,0.201110346,0.619551692,0.581606841,0.830270194,0.730246702,NA,0,0.31432604200000003,0.231563744,0.057441253,7.66934558,31.45809414,9.735935706,7.830080367,18.20895522,17.2309833,NA,89.37920718,79.10447761,93.73134328,17.31343284
Long Lake-Sutter Basin,180201041101,7,CA,0.578470901,0.182861232,0.610679021,0.540601262,0.689941243,0.969561688,0.081571293,NA,0.279386842,0.178174139,0.091022715,22.80701754,27.06766917,41.35338346,16.04010025,14.78696742,93.45088161,7.73993808,NA,37.3433584,86.96741855,16.79197995,0.657352975,0.257895014,0.60628238,0.488275221,0.564281931,0.970572367,NA,NA,0.284063913,0.400848281,0.088772846,17.68082664,44.08725603,8.335246843,2.732491389,1.859931114,79.56864564,NA,NA,72.74397245,98.07118255,20.13777268
McGriff Lakes-Sutter Basin,180201041102,7,CA,0.59002093,0.206133509,0.601167375,0.499224729,0.606369944,0.994926948,0.248415653,NA,0.266152326,0.310133215,0.042114988,29.0726817,40.10025063,34.3358396,9.273182957,4.761904762,97.984886650000007,33.43653251,NA,26.56641604,95.4887218,7.01754386,0.642534956,0.220472343,0.59889727,0.489742268,0.486404892,0.995095395,NA,NA,0.270838015,0.348803558,0.041775457,15.4075775,35.26980482,7.30195178,2.870264064,0.665901263,88.01020408,NA,NA,68.35820896,97.10677382,15.93570608
Deadmans Reach-Sacramento River,180201041201,7,CA,0.610776497,0.214974471,0.609230221,0.637868213,0.83986124,0.741274351,0.225648461,NA,0.251527059,0.239635385,0.153760967,36.09022556,44.11027569,40.10025063,58.14536341,57.89473684,47.6070529,29.41176471,NA,10.02506266,91.72932331,31.82957393,0.547326729,0.323836864,0.604834268,0.627343318,0.754590937,0.749865123,NA,0,0.251526065,0.571251084,0.148733443,7.233065442,66.13088404,8.197474168,12.56027555,10.10332951,19.68923933,NA,89.37920718,55.10907003,99.19632606,24.9598163
The Lagoon-Sacramento River,180201041202,7,CA,0.618382545,0.217882393,0.654274896,0.634614867,0.819429376,0.720982143,0.262611441,NA,0.266975156,0.214514797,0.172157225,40.85213033,45.36340852,59.89974937,55.88972431,50.87719298,43.32493703,34.98452012,NA,28.32080201,88.97243108,35.839599,0.539161765,0.315488186,0.639983824,0.593539977,0.732038324,0.730246702,NA,0,0.282972583,0.49806212,0.165429856,6.773823192,62.73249139,11.04477612,8.863375431,8.794489093,17.2309833,NA,89.37920718,72.4684271,98.8978186,25.85533869
Packer Lake-Sacramento River,180201041203,7,CA,0.601060739,0.134757035,0.730120003,0.619105208,0.588650378,0.944196429,0.123231675,NA,0.26662704,0.032790827,0.10485324,32.58145363,4.761904762,76.94235589,46.86716792,2.756892231,89.16876574,14.86068111,NA,27.56892231,24.06015038,19.04761905,0.522843916,0.157735449,0.699706612,0.525315002,0.442,0.94604934,NA,7e-4,0.276634603,0.09483569,0.101736054,5.947187141,26.13088404,15.43053961,4.316877153,0.298507463,72.54174397,NA,90.12715034,70.76923077,86.59012629,21.35476464
Secret Ravine,180201110101,6,CA,0.563807017,0.537950992,0.73678231,0.662189126,0.741093319,0.537735849,0.14123448,NA,0.657017837,0.335303296,0.621531843,15.5982906,99.67948718,16.45299145,26.70940171,14.743589740000001,7.196562836,15.17027864,NA,97.86324786,96.68803419,49.57264957,0.64620187,0.544316577,0.686119904,0.648173958,0.731164952,0.519348668,NA,NA,0.652126301,0.30336989599999997,0.677453534,16.02755454,99.38002296,14.55797933,15.47646383,8.725602755,6.771799629,NA,NA,97.84156142,95.75200918,69.00114811
Miners Ravine,180201110102,6,CA,0.483676891,0.468131398,0.738214446,0.684039639,0.746919797,0.575471698,0.157415766,0,0.677627939,0.158047926,0.568718329,7.692307692,97.54273504,16.66666667,33.44017094,15.27777778,7.948442535,17.3374613,94.09448819,98.18376068,89.1025641,41.45299145,0.527684209,0.481842737,0.685252484,0.671157779,0.723425272,0.558585512,NA,0,0.67314385,0.140256245,0.632128117,6.337543054,98.55338691,14.42020666,19.10447761,8.358208955,7.884972171,NA,89.37920718,98.208955220000007,89.48335247,63.62801378
